Timestamp,Window_Title,Category,Confidence_Reason,Duration_Seconds,FQS_Score
2025-11-08 09:50:33,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 09:50:38,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 09:50:43,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 09:50:48,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 09:50:53,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 09:50:58,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:51:03,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:51:08,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:51:13,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:51:18,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:51:23,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:51:28,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:51:33,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:51:38,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:51:43,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:51:48,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:51:53,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:51:58,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:52:03,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:52:08,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 09:52:13,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 09:52:18,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 09:52:23,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 09:52:28,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 09:52:33,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 09:52:38,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 09:52:43,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 09:52:48,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 09:52:53,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 09:52:58,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 09:53:03,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 09:53:08,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 09:53:13,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 09:53:18,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 09:53:23,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 09:53:28,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 09:53:33,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 09:53:38,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 09:53:43,HackPrinceton - File Explorer,High Load,"The title suggests the user is navigating files for a potentially complex task, likely related to programming or project work at HackPrinceton, which usually involves deep and focused effort.",5,98.74389392882065
2025-11-08 09:53:48,HackPrinceton - File Explorer,High Load,"The title suggests the user is navigating files for a potentially complex task, likely related to programming or project work at HackPrinceton, which usually involves deep and focused effort.",5,98.74389392882065
2025-11-08 09:53:53,env - HackPrinceton - Visual Studio Code,High Load,"Visual Studio Code is an IDE used for programming and development tasks, which involve deep and complex work often requiring intense cognitive focus. Additionally, 'env - HackPrinceton' suggests a specialized project or environment setting, emphasizing high cognitive load.",5,98.74389392882065
2025-11-08 09:53:58,env - HackPrinceton - Visual Studio Code,High Load,"Visual Studio Code is an IDE used for programming and development tasks, which involve deep and complex work often requiring intense cognitive focus. Additionally, 'env - HackPrinceton' suggests a specialized project or environment setting, emphasizing high cognitive load.",5,98.74389392882065
2025-11-08 09:54:03,HackPrinceton - File Explorer,High Load,"The title suggests the user is navigating files for a potentially complex task, likely related to programming or project work at HackPrinceton, which usually involves deep and focused effort.",5,98.74389392882065
2025-11-08 09:54:08,activity_log01.csv - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The window title indicates the use of Visual Studio Code for programming or complex tasks related to HackPrinceton. The presence of 'activity_log01.csv' in combination with VS Code suggests deep and complex work, typical of coding, data analysis, or detailed project activities.",5,98.74389392882065
2025-11-08 09:54:13,Extension: Rainbow CSV - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The window title is related to coding and development, involving tools like Visual Studio Code which implies deep, complex work often requiring focus and mental engagement.",5,98.74389392882065
2025-11-08 09:54:18,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 09:54:23,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 09:54:28,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 09:54:33,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 09:54:38,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 09:54:43,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 09:54:48,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 09:54:53,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 09:54:58,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 09:55:03,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:55:08,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:55:13,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:55:18,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:55:23,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:55:28,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:55:33,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:55:38,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:55:43,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:55:48,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 09:55:53,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 09:55:58,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:56:03,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:56:08,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:56:13,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:56:18,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:56:23,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 09:56:28,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:56:33,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:56:38,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:56:43,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:56:48,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:56:53,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:56:58,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 09:57:03,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:57:08,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:57:13,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:57:18,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:57:23,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:57:28,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:57:33,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:57:38,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:57:43,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:57:48,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:57:53,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:57:58,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:58:03,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:58:08,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:58:13,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:58:18,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:58:23,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 09:58:28,API keys - OpenAI API - Google Chrome,High Load,"The window title indicates the user is working on something related to API keys with Google Chrome. This suggests it's technical work likely involving research or management of API keys, which requires focus and attention to detail, fitting into 'High Load'.",5,98.74389392882065
2025-11-08 09:58:33,API keys - OpenAI API - Google Chrome,High Load,"The window title indicates the user is working on something related to API keys with Google Chrome. This suggests it's technical work likely involving research or management of API keys, which requires focus and attention to detail, fitting into 'High Load'.",5,98.74389392882065
2025-11-08 09:58:38,Usage - OpenAI API - Google Chrome,Low Load,"The window title suggests simple web browsing, as it appears to be a view of the OpenAI API documentation within a web browser. Web browsing is typically considered a low cognitive load activity.",5,98.74389392882065
2025-11-08 09:58:43,Usage - OpenAI API - Google Chrome,Low Load,"The window title suggests simple web browsing, as it appears to be a view of the OpenAI API documentation within a web browser. Web browsing is typically considered a low cognitive load activity.",5,98.74389392882065
2025-11-08 09:58:48,Usage - OpenAI API - Google Chrome,Low Load,"The window title suggests simple web browsing, as it appears to be a view of the OpenAI API documentation within a web browser. Web browsing is typically considered a low cognitive load activity.",5,98.74389392882065
2025-11-08 09:58:53,Usage - OpenAI API - Google Chrome,Low Load,"The window title suggests simple web browsing, as it appears to be a view of the OpenAI API documentation within a web browser. Web browsing is typically considered a low cognitive load activity.",5,98.74389392882065
2025-11-08 09:58:58,API keys - OpenAI API - Google Chrome,High Load,"The window title indicates the user is working on something related to API keys with Google Chrome. This suggests it's technical work likely involving research or management of API keys, which requires focus and attention to detail, fitting into 'High Load'.",5,98.74389392882065
2025-11-08 09:59:03,API keys - OpenAI API - Google Chrome,High Load,"The window title indicates the user is working on something related to API keys with Google Chrome. This suggests it's technical work likely involving research or management of API keys, which requires focus and attention to detail, fitting into 'High Load'.",5,98.74389392882065
2025-11-08 09:59:08,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 09:59:13,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 09:59:18,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 09:59:23,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 09:59:28,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 09:59:33,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 09:59:38,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 09:59:43,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 09:59:48,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 09:59:53,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 09:59:58,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 10:00:03,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 10:00:08,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 10:00:13,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 10:00:18,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 10:00:23,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 10:00:28,classification.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,High Load,"The presence of a '.py' file in Visual Studio Code indicates active programming work, which is considered deep and complex, classifying it as 'High Load'.",5,98.74389392882065
2025-11-08 10:00:33,env - HackPrinceton - Visual Studio Code,High Load,"Visual Studio Code is an IDE used for programming and development tasks, which involve deep and complex work often requiring intense cognitive focus. Additionally, 'env - HackPrinceton' suggests a specialized project or environment setting, emphasizing high cognitive load.",5,98.74389392882065
2025-11-08 10:00:38,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 10:00:43,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 10:00:48,Google Gemini - Google Chrome,Low Load,"'Google Gemini - Google Chrome' indicates a simple web browsing activity, which is considered a light, non-intensive task.",5,98.74389392882065
2025-11-08 10:00:53,env - HackPrinceton - Visual Studio Code,High Load,"Visual Studio Code is an IDE used for programming and development tasks, which involve deep and complex work often requiring intense cognitive focus. Additionally, 'env - HackPrinceton' suggests a specialized project or environment setting, emphasizing high cognitive load.",5,98.74389392882065
2025-11-08 10:00:58,env - HackPrinceton - Visual Studio Code,High Load,"Visual Studio Code is an IDE used for programming and development tasks, which involve deep and complex work often requiring intense cognitive focus. Additionally, 'env - HackPrinceton' suggests a specialized project or environment setting, emphasizing high cognitive load.",5,98.74389392882065
2025-11-08 10:01:03,env - HackPrinceton - Visual Studio Code,High Load,"Visual Studio Code is an IDE used for programming and development tasks, which involve deep and complex work often requiring intense cognitive focus. Additionally, 'env - HackPrinceton' suggests a specialized project or environment setting, emphasizing high cognitive load.",5,98.74389392882065
2025-11-08 10:01:08,env - HackPrinceton - Visual Studio Code,High Load,"Visual Studio Code is an IDE used for programming and development tasks, which involve deep and complex work often requiring intense cognitive focus. Additionally, 'env - HackPrinceton' suggests a specialized project or environment setting, emphasizing high cognitive load.",5,98.74389392882065
2025-11-08 10:01:13,env - HackPrinceton - Visual Studio Code,High Load,"Visual Studio Code is an IDE used for programming and development tasks, which involve deep and complex work often requiring intense cognitive focus. Additionally, 'env - HackPrinceton' suggests a specialized project or environment setting, emphasizing high cognitive load.",5,98.74389392882065
2025-11-08 10:01:18,env - HackPrinceton - Visual Studio Code,High Load,"Visual Studio Code is an IDE used for programming and development tasks, which involve deep and complex work often requiring intense cognitive focus. Additionally, 'env - HackPrinceton' suggests a specialized project or environment setting, emphasizing high cognitive load.",5,98.74389392882065
